Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5
2648	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	Pic(rect_145,1.000,-3.000,150.000,150.000)	
2649	't_info', 'T1 Change' 	1 	3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
2650	't_info', 'Same' 	1 	3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
2651	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	
2652	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	
2653	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	
2654	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	Pic(rect_45,1.000,-3.000,150.000,150.000)	
2655	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	
2656	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	
2657	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	
2658	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	
2659	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
2660	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
2661	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
2662	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
2663	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
2664	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
2665	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2666	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2667	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	
2668	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	
2669	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
2670	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
2671	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
2672	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
2673	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
2674	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
2675	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
2676	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
2677	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	
2678	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	
2679	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_30,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2680	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_30,1.000,3.000,150.000,150.000)	Pic(rect_30,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2681	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	
2682	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	Pic(rect_70,1.000,-3.000,150.000,150.000)	
2683	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_150,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
2684	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_150,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
2685	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
2686	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
2687	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
2688	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
2689	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
2690	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
2691	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	
2692	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	
2693	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2694	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2695	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,-3.000,150.000,150.000)	Pic(rect_90,1.000,-3.000,150.000,150.000)	
2696	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,-3.000,150.000,150.000)	Pic(rect_90,1.000,-3.000,150.000,150.000)	
2697	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_30,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2698	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	Pic(rect_10,1.000,-3.000,150.000,150.000)	
2699	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
2700	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
2701	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
2702	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
2703	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
2704	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
2705	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
2706	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
2707	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	
2708	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	Pic(rect_165,1.000,-3.000,150.000,150.000)	
2709	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
2710	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	Pic(rect_15,1.000,-3.000,150.000,150.000)	
2711	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
2712	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	Pic(rect_25,1.000,-3.000,150.000,150.000)	
2713	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
2714	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
2715	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
2716	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
2717	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
2718	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
2719	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
2720	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	Pic(rect_175,1.000,-3.000,150.000,150.000)	
2721	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
2722	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
2723	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
2724	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
2725	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
2726	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	Pic(rect_5,1.000,-3.000,150.000,150.000)	
2727	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
2728	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
2729	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
2730	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
2731	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
